epoch,accuracy,loss,val_accuracy,val_loss
118,0.7887617349624634,0.5211778283119202,0.7426160573959351,0.5647870302200317
119,0.7991675138473511,0.5024016499519348,0.7257384061813354,0.86684650182724
120,0.7790495753288269,0.5310308933258057,0.7932489514350891,0.5135365724563599
121,0.7807838916778564,0.5597012042999268,0.7637130618095398,0.5503996014595032
122,0.7984738349914551,0.48404645919799805,0.797468364238739,0.5136160850524902
123,0.7908428907394409,0.5207037925720215,0.7890295386314392,0.49544984102249146
124,0.8064516186714172,0.4888084828853607,0.75527423620224,0.6499859690666199
125,0.8033298850059509,0.4969058036804199,0.7454289793968201,0.5694990158081055
126,0.7932708859443665,0.5278753638267517,0.7848101258277893,0.5315924882888794
127,0.8154699802398682,0.474248468875885,0.7665260434150696,0.5490733981132507
128,0.7929240465164185,0.5204598307609558,0.7819972038269043,0.5156971216201782
129,0.7759278416633606,0.5628493428230286,0.7637130618095398,0.5185742378234863
130,0.8116545081138611,0.47086626291275024,0.7862166166305542,0.4975375235080719
131,0.8126950860023499,0.44873347878456116,0.7665260434150696,0.5416104793548584
132,0.8168574571609497,0.4620007276535034,0.8382560014724731,0.4443664252758026
133,0.8182448744773865,0.4563140273094177,0.7594936490058899,0.5623160004615784
134,0.8147763013839722,0.473838210105896,0.7679324746131897,0.5521588921546936
135,0.8029829859733582,0.5000850558280945,0.7960618734359741,0.4985966086387634
136,0.8120014071464539,0.46131134033203125,0.7890295386314392,0.4872991144657135
137,0.7974332571029663,0.545559287071228,0.8368495106697083,0.45140340924263
138,0.8133888244628906,0.45888593792915344,0.7791842222213745,0.5655583143234253
139,0.8102670907974243,0.4777778685092926,0.8129395246505737,0.4566437602043152
140,0.8310787081718445,0.4288316071033478,0.7580872178077698,0.5656675696372986
141,0.8244884014129639,0.4457169771194458,0.8213783502578735,0.4474228024482727
142,0.7963926196098328,0.5328090190887451,0.8213783502578735,0.40684613585472107
143,0.832466185092926,0.4227052628993988,0.6990154981613159,0.7913427948951721
144,0.8137356638908386,0.463238388299942,0.7693389654159546,0.5150855779647827
145,0.8244884014129639,0.45693695545196533,0.7819972038269043,0.5618384480476379
146,0.8085327744483948,0.47979673743247986,0.7257384061813354,0.693661093711853
147,0.8279569745063782,0.44916582107543945,0.8171589374542236,0.43184730410575867
148,0.8342005014419556,0.41144877672195435,0.8312236070632935,0.41508352756500244
149,0.8088796138763428,0.4978921711444855,0.7904360294342041,0.5272983908653259
150,0.8265695571899414,0.4317106008529663,0.797468364238739,0.5944175720214844
151,0.8234478235244751,0.46787229180336,0.8466947674751282,0.40262308716773987
152,0.8279569745063782,0.43289050459861755,0.7721518874168396,0.5808889865875244
153,0.8168574571609497,0.4674811065196991,0.746835470199585,0.6207640171051025
154,0.8362816572189331,0.41238933801651,0.8481012582778931,0.4084606468677521
155,0.8383628129959106,0.417272686958313,0.8396624326705933,0.421812504529953
156,0.8272632956504822,0.44278043508529663,0.8185654282569885,0.4482250511646271
157,0.832119345664978,0.4125577211380005,0.8410689234733582,0.397232323884964
158,0.8342005014419556,0.40351584553718567,0.7679324746131897,0.5148346424102783
159,0.828650712966919,0.4271150529384613,0.8241912722587585,0.4640853703022003
160,0.8276101350784302,0.45992058515548706,0.8227847814559937,0.42562007904052734
161,0.832119345664978,0.4121529161930084,0.8466947674751282,0.38552290201187134
162,0.8265695571899414,0.46951887011528015,0.8298171758651733,0.44441288709640503
163,0.8435657024383545,0.39619556069374084,0.7876230478286743,0.5435072779655457
164,0.8442594408988953,0.3797900378704071,0.8157524466514587,0.4311971068382263
165,0.8366284966468811,0.42808669805526733,0.8045006990432739,0.4806976020336151
166,0.841484546661377,0.4006548821926117,0.8340365886688232,0.45647674798965454
167,0.8463405966758728,0.3959592580795288,0.7749648094177246,0.5609484910964966
168,0.8418314456939697,0.40367141366004944,0.8509141802787781,0.39314550161361694
169,0.8456469178199768,0.3965439796447754,0.7791842222213745,0.49559471011161804
170,0.8400971293449402,0.40867218375205994,0.8298171758651733,0.45567893981933594
171,0.840790867805481,0.4361964464187622,0.7679324746131897,0.5610219836235046
172,0.8387096524238586,0.4133974015712738,0.849507749080658,0.3952517807483673
173,0.8248352408409119,0.46268752217292786,0.8270041942596436,0.46744605898857117
174,0.8289975523948669,0.42559826374053955,0.7777777910232544,0.6056345105171204
175,0.8484218120574951,0.3772885501384735,0.8157524466514587,0.4789489805698395
176,0.8137356638908386,0.4780851900577545,0.8143460154533386,0.43045464158058167
177,0.8359348177909851,0.42491722106933594,0.8720112442970276,0.34872493147850037
178,0.8723551630973816,0.3324347138404846,0.8213783502578735,0.4538348913192749
179,0.8421782851219177,0.4070182740688324,0.803094208240509,0.5248841047286987
180,0.8525841236114502,0.37393438816070557,0.8073136210441589,0.48799750208854675
181,0.8376690745353699,0.45683926343917847,0.8171589374542236,0.4681459665298462
182,0.844953179359436,0.39731383323669434,0.8143460154533386,0.4011731743812561
183,0.8550121188163757,0.37684497237205505,0.8607594966888428,0.3712915778160095
184,0.8629899621009827,0.36098870635032654,0.803094208240509,0.48473963141441345
185,0.8553590178489685,0.3554181456565857,0.8635724186897278,0.3744433522224426
186,0.8390565514564514,0.4237910807132721,0.8663854002952576,0.36093372106552124
187,0.8553590178489685,0.3721839487552643,0.803094208240509,0.5203916430473328
188,0.8511966466903687,0.38967809081077576,0.8466947674751282,0.40792223811149597
189,0.845300018787384,0.39975985884666443,0.7580872178077698,0.6035884022712708
190,0.853971540927887,0.36292764544487,0.8143460154533386,0.4688025414943695
191,0.8529309630393982,0.3852250576019287,0.8382560014724731,0.4399058222770691
192,0.8355879187583923,0.4429146647453308,0.8241912722587585,0.3900231420993805
193,0.8352410793304443,0.4176289737224579,0.8087201118469238,0.4085005819797516
194,0.8713145852088928,0.3248811364173889,0.8410689234733582,0.4241046607494354
195,0.857440173625946,0.3590783178806305,0.8874824047088623,0.3355282247066498
196,0.8716614842414856,0.35700270533561707,0.8452883362770081,0.3528020977973938
197,0.8383628129959106,0.3927033245563507,0.8607594966888428,0.33812215924263
198,0.8813735842704773,0.3142692744731903,0.8649789094924927,0.35621339082717896
199,0.8730489015579224,0.3414083421230316,0.8368495106697083,0.386583149433136
200,0.8470343351364136,0.38723820447921753,0.8270041942596436,0.437419593334198
201,0.8432188630104065,0.4154411852359772,0.8720112442970276,0.3515557050704956
202,0.8550121188163757,0.3894616365432739,0.8227847814559937,0.4007839560508728
203,0.8716614842414856,0.33382710814476013,0.8537271618843079,0.44207367300987244
204,0.8550121188163757,0.395624041557312,0.8354430198669434,0.3586883246898651
205,0.8796392679214478,0.322224885225296,0.8368495106697083,0.3991335332393646
206,0.8619493842124939,0.36399316787719727,0.8565400838851929,0.3839922249317169
207,0.857787013053894,0.3545142114162445,0.8509141802787781,0.4310816824436188
208,0.857093334197998,0.3630090653896332,0.8579465746879578,0.35159650444984436
209,0.8622962236404419,0.365303099155426,0.8227847814559937,0.4753612279891968
210,0.8612556457519531,0.3651526868343353,0.8621659874916077,0.3490840196609497
211,0.8681928515434265,0.3408529758453369,0.8677918314933777,0.32270169258117676
212,0.8595213294029236,0.3482191264629364,0.8579465746879578,0.37766578793525696
213,0.8779049515724182,0.32222092151641846,0.8776371479034424,0.30171728134155273
214,0.8883107900619507,0.30059972405433655,0.8382560014724731,0.4734720289707184
215,0.841484546661377,0.4206620454788208,0.8340365886688232,0.4059903621673584
216,0.8473811745643616,0.4156094789505005,0.8185654282569885,0.4799889624118805
217,0.8723551630973816,0.3296295702457428,0.8649789094924927,0.3753014802932739
218,0.8591744899749756,0.35578981041908264,0.8734177350997925,0.302089124917984
219,0.8931668400764465,0.2971876561641693,0.8762306571006775,0.30338242650032043
220,0.8779049515724182,0.32989591360092163,0.8171589374542236,0.42433470487594604
221,0.8605619072914124,0.3510333001613617,0.8452883362770081,0.43520793318748474
222,0.8629899621009827,0.36148157715797424,0.8481012582778931,0.3298650085926056
223,0.8640305399894714,0.36888840794563293,0.8509141802787781,0.3966314196586609
224,0.891085684299469,0.2887682616710663,0.897327721118927,0.2920224368572235
225,0.8709677457809448,0.33672580122947693,0.8832629919052124,0.33008524775505066
226,0.8869233727455139,0.32562166452407837,0.855133593082428,0.3569657504558563
227,0.8744363784790039,0.34501299262046814,0.8649789094924927,0.30155059695243835
228,0.8765175342559814,0.310791552066803,0.8101266026496887,0.432447224855423
229,0.878945529460907,0.31936049461364746,0.8888888955116272,0.2745465040206909
230,0.8546652793884277,0.40627598762512207,0.8621659874916077,0.34489110112190247
231,0.8855358958244324,0.2913300693035126,0.7988747954368591,0.4610186219215393
232,0.8588275909423828,0.35277000069618225,0.7693389654159546,0.5525747537612915
233,0.8747832179069519,0.33720582723617554,0.8185654282569885,0.43533822894096375
234,0.8865764737129211,0.3049415647983551,0.9057665467262268,0.28357020020484924
235,0.8723551630973816,0.3427404463291168,0.8452883362770081,0.39428067207336426
236,0.8813735842704773,0.32997921109199524,0.8776371479034424,0.3246387541294098
237,0.8622962236404419,0.3853861093521118,0.8509141802787781,0.35791081190109253
238,0.8511966466903687,0.4097817540168762,0.8621659874916077,0.3521813750267029
239,0.8896982073783875,0.31961342692375183,0.8874824047088623,0.31675985455513
240,0.8872702121734619,0.3018779456615448,0.8593530058860779,0.3689984381198883
241,0.857093334197998,0.3628625273704529,0.8537271618843079,0.3536466956138611
242,0.8806798458099365,0.31113123893737793,0.7890295386314392,0.6002741456031799
243,0.8858827352523804,0.29552462697029114,0.8340365886688232,0.40677112340927124
244,0.8942074179649353,0.2909127473831177,0.8241912722587585,0.5100959539413452
245,0.8647242188453674,0.3404926657676697,0.9015471339225769,0.2835327982902527
246,0.9091224670410156,0.255847692489624,0.8762306571006775,0.30892884731292725
247,0.8681928515434265,0.345389723777771,0.8691983222961426,0.3550986647605896
248,0.8924731016159058,0.2934218645095825,0.852320671081543,0.36409881711006165
249,0.8727020621299744,0.33418527245521545,0.8748241662979126,0.3435344994068146
250,0.8803330063819885,0.32344403862953186,0.849507749080658,0.34060603380203247
251,0.9042664170265198,0.27895861864089966,0.842475414276123,0.3994401693344116
252,0.8761706352233887,0.3242373764514923,0.897327721118927,0.3500971496105194
253,0.8813735842704773,0.29933494329452515,0.8888888955116272,0.2727811932563782
254,0.8813735842704773,0.3112154006958008,0.8649789094924927,0.367754727602005
255,0.8907387852668762,0.30264338850975037,0.852320671081543,0.32832613587379456
256,0.8751300573348999,0.33344295620918274,0.8396624326705933,0.4324229955673218
257,0.8952479958534241,0.2963497042655945,0.8607594966888428,0.3371589779853821
258,0.8848421573638916,0.2972923517227173,0.8255977630615234,0.44948044419288635
259,0.9004509449005127,0.2588169276714325,0.8199718594551086,0.4392956495285034
260,0.8883107900619507,0.27761268615722656,0.8410689234733582,0.34807008504867554
261,0.8848421573638916,0.30682575702667236,0.8663854002952576,0.3763894736766815
262,0.8810266852378845,0.3037109375,0.7623066306114197,0.575835108757019
263,0.8709677457809448,0.35021865367889404,0.8959212303161621,0.2643794119358063
264,0.8841484785079956,0.3198900520801544,0.8790435791015625,0.28879398107528687
265,0.8740894794464111,0.3430081605911255,0.8452883362770081,0.3380773663520813
266,0.8966354727745056,0.2630128860473633,0.8677918314933777,0.33633485436439514
267,0.8820672631263733,0.3407917618751526,0.855133593082428,0.32975515723228455
268,0.9094693064689636,0.25139063596725464,0.8157524466514587,0.5042235851287842
269,0.8858827352523804,0.30505287647247314,0.8917018175125122,0.2678837180137634
270,0.8851890563964844,0.30503159761428833,0.8509141802787781,0.37062543630599976
271,0.9004509449005127,0.26538726687431335,0.8621659874916077,0.3715658485889435
272,0.8955948948860168,0.29238662123680115,0.8832629919052124,0.287601113319397
273,0.8952479958534241,0.3050025403499603,0.8579465746879578,0.3118876516819
274,0.8858827352523804,0.3003131151199341,0.8790435791015625,0.30789685249328613
275,0.8813735842704773,0.31913644075393677,0.8284106850624084,0.42817583680152893
276,0.878251850605011,0.3128880262374878,0.8452883362770081,0.3635163903236389
277,0.8969823122024536,0.2805071175098419,0.8762306571006775,0.2813713848590851
278,0.8685396909713745,0.37778499722480774,0.8649789094924927,0.3409506380558014
279,0.8921262621879578,0.2842327654361725,0.8790435791015625,0.28206586837768555
280,0.8980228900909424,0.2962947189807892,0.8410689234733582,0.3773905336856842
281,0.8990634679794312,0.27778366208076477,0.8734177350997925,0.31861236691474915
282,0.8980228900909424,0.2989809215068817,0.8860759735107422,0.25885313749313354
283,0.8838015794754028,0.2990233302116394,0.8537271618843079,0.39169320464134216
284,0.8921262621879578,0.3244507312774658,0.8677918314933777,0.3763895034790039
285,0.8907387852668762,0.29170408844947815,0.8931083083152771,0.29722657799720764
286,0.9136316180229187,0.2522965967655182,0.8888888955116272,0.2672148048877716
287,0.8955948948860168,0.27000024914741516,0.8818565607070923,0.3100663125514984
288,0.8896982073783875,0.2911266088485718,0.8804500699043274,0.29460999369621277
289,0.8706209063529968,0.339376837015152,0.8481012582778931,0.375993013381958
290,0.8990634679794312,0.286090224981308,0.8326300978660583,0.40441590547561646
291,0.8855358958244324,0.3048737347126007,0.8354430198669434,0.38036444783210754
292,0.891432523727417,0.2949235141277313,0.9156118035316467,0.24580082297325134
293,0.8629899621009827,0.4001740515232086,0.8607594966888428,0.47024962306022644
294,0.8848421573638916,0.309125691652298,0.9085794687271118,0.2525803744792938
295,0.9032257795333862,0.2664966285228729,0.852320671081543,0.3648248612880707
296,0.9098161458969116,0.239000141620636,0.8706047534942627,0.28888648748397827
297,0.9084287285804749,0.24316079914569855,0.8241912722587585,0.45902588963508606
298,0.8976760506629944,0.2597145736217499,0.8790435791015625,0.29063403606414795
299,0.8890045285224915,0.30349963903427124,0.849507749080658,0.38137680292129517
300,0.9143253564834595,0.22971640527248383,0.8748241662979126,0.31443488597869873
301,0.8810266852378845,0.3323945105075836,0.8706047534942627,0.28800415992736816
302,0.8931668400764465,0.2787448763847351,0.8312236070632935,0.5375372767448425
303,0.866111695766449,0.38963231444358826,0.8298171758651733,0.38216492533683777
304,0.9007977843284607,0.27378934621810913,0.8804500699043274,0.3105165958404541
305,0.9032257795333862,0.2704375684261322,0.8846694827079773,0.2717706859111786
306,0.8962885737419128,0.2979458272457123,0.9156118035316467,0.2510749101638794
307,0.9112036228179932,0.2519347071647644,0.8818565607070923,0.2600763738155365
308,0.9101630449295044,0.24002772569656372,0.8776371479034424,0.3087056577205658
309,0.9001040458679199,0.25568848848342896,0.8987341523170471,0.2462184578180313
310,0.8869233727455139,0.3081663250923157,0.8045006990432739,0.6982648968696594
311,0.8803330063819885,0.3463481068611145,0.74964839220047,0.7965807318687439
312,0.9098161458969116,0.24624912440776825,0.8945147395133972,0.24968208372592926
313,0.9087755680084229,0.2287050187587738,0.8776371479034424,0.29501086473464966
314,0.8747832179069519,0.3741207420825958,0.8579465746879578,0.3320520520210266
315,0.9073881506919861,0.240591362118721,0.8931083083152771,0.2939333915710449
316,0.9025321006774902,0.25615331530570984,0.9198312163352966,0.25002625584602356
317,0.8817204236984253,0.3464033901691437,0.9212377071380615,0.24337467551231384
318,0.9129379391670227,0.2335209995508194,0.8326300978660583,0.45329612493515015
319,0.8921262621879578,0.30522388219833374,0.9156118035316467,0.22507303953170776
320,0.8858827352523804,0.3284439742565155,0.8902953863143921,0.3483763039112091
321,0.8799861073493958,0.31294119358062744,0.8790435791015625,0.29281407594680786
322,0.9143253564834595,0.23064376413822174,0.8748241662979126,0.3144838511943817
323,0.9229968786239624,0.21086910367012024,0.9198312163352966,0.2270488739013672
324,0.8824141621589661,0.3259861469268799,0.9198312163352966,0.2437821328639984
325,0.9080818295478821,0.2554822564125061,0.8888888955116272,0.2644149661064148
326,0.9087755680084229,0.25147560238838196,0.8677918314933777,0.30276426672935486
327,0.9001040458679199,0.27378034591674805,0.8466947674751282,0.4047985374927521
328,0.8633368015289307,0.3867962062358856,0.8382560014724731,0.4410232901573181
329,0.8997572064399719,0.28042587637901306,0.8860759735107422,0.2528141736984253
330,0.9143253564834595,0.2328641712665558,0.8902953863143921,0.30715543031692505
331,0.903919517993927,0.2566984295845032,0.8607594966888428,0.34041082859039307
332,0.8851890563964844,0.34975701570510864,0.7805907130241394,0.6286036968231201
333,0.8883107900619507,0.2941550016403198,0.8481012582778931,0.3634726405143738
334,0.9243842959403992,0.22375452518463135,0.8987341523170471,0.2628304958343506
335,0.8997572064399719,0.26473960280418396,0.8354430198669434,0.4864170253276825
336,0.8831079006195068,0.30834057927131653,0.8649789094924927,0.3278246521949768
337,0.9167534112930298,0.23107518255710602,0.9240506291389465,0.2261187881231308
338,0.9157127737998962,0.23018909990787506,0.9198312163352966,0.257485955953598
339,0.9056538343429565,0.2666599750518799,0.9254571199417114,0.22170814871788025
340,0.8928200006484985,0.28234297037124634,0.8776371479034424,0.30810436606407166
341,0.9084287285804749,0.24137164652347565,0.8565400838851929,0.3300027847290039
342,0.9025321006774902,0.28329357504844666,0.8607594966888428,0.3929482102394104
343,0.8924731016159058,0.30228620767593384,0.8790435791015625,0.2925788462162018
344,0.9229968786239624,0.21223127841949463,0.8832629919052124,0.3174818456172943
345,0.9229968786239624,0.22319450974464417,0.9254571199417114,0.21936848759651184
346,0.903572678565979,0.28489598631858826,0.7960618734359741,0.6020504832267761
347,0.8935136795043945,0.292198121547699,0.8621659874916077,0.4518148601055145
348,0.8848421573638916,0.32246410846710205,0.8902953863143921,0.2478591352701187
349,0.9115504622459412,0.23597942292690277,0.8607594966888428,0.3065508008003235
350,0.8942074179649353,0.2986679971218109,0.8284106850624084,0.41982176899909973
351,0.9167534112930298,0.21385173499584198,0.9085794687271118,0.24260066449642181
352,0.9309746623039246,0.1904209405183792,0.9015471339225769,0.23813964426517487
353,0.916059672832489,0.226281076669693,0.8818565607070923,0.27963486313819885
354,0.9153659343719482,0.24972711503505707,0.9015471339225769,0.42188960313796997
355,0.8896982073783875,0.2904983460903168,0.8917018175125122,0.309566468000412
356,0.9014915227890015,0.28299975395202637,0.855133593082428,0.34593987464904785
357,0.8834547400474548,0.33782002329826355,0.8720112442970276,0.3088366687297821
358,0.9157127737998962,0.24543730914592743,0.8452883362770081,0.35041937232017517
359,0.9254249334335327,0.21638628840446472,0.8917018175125122,0.264263778924942
360,0.9205688238143921,0.21565265953540802,0.8790435791015625,0.28716161847114563
361,0.8969823122024536,0.2904026210308075,0.8593530058860779,0.3503342866897583
362,0.8820672631263733,0.33708781003952026,0.8945147395133972,0.27291741967201233
363,0.9125910401344299,0.2510799467563629,0.8776371479034424,0.30852553248405457
364,0.9098161458969116,0.24296826124191284,0.855133593082428,0.34594398736953735
365,0.8973291516304016,0.27319735288619995,0.8931083083152771,0.3093565106391907
366,0.9125910401344299,0.2486773580312729,0.8762306571006775,0.4413186013698578
367,0.9091224670410156,0.26273176074028015,0.8706047534942627,0.3259325921535492
368,0.9309746623039246,0.19488680362701416,0.8846694827079773,0.3495945334434509
369,0.9125910401344299,0.23841682076454163,0.900140643119812,0.27492669224739075
370,0.9112036228179932,0.26161858439445496,0.9099859595298767,0.2269844263792038
